# OpenTelemetry Metrics report: .csv, 4 fields: 
parser.Properties.size.bytes,1777351188249000000,1777351248252000000,252
lexer.CSS.size.bytes,1777351188249000000,1777351248252000000,423199
lexer.HTML.size.bytes,1777351188249000000,1777351248252000000,1099283
parser.Flow.JS.size.bytes,1777351188249000000,1777351248252000000,222093
lexer.Groovy.size.bytes,1777351188249000000,1777351248252000000,1139
FilePageCache.pageLoadsAboveSizeThreshold,1777351188249000000,1777351248252000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1777351188249000000,1777351248252000000,490749952
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1777351188249000000,1777351248252000000,0
FilePageCache.pageHits,1777351188249000000,1777351248252000000,474108
StreamlinedBlobStorage.recordsRelocated,1777351188249000000,1777351248252000000,0
MappedFileStorage.storages,1777351188249000000,1777351248252000000,14
MappedFileStorage.totalPagesMapped,1777351188249000000,1777351248252000000,14
FilePageCache.uncachedFileAccess,1777351188249000000,1777351248252000000,1133
FilePageCache.disposedBuffers,1777351188249000000,1777351248252000000,5
FilePageCache.pageFastCacheHits,1777351188249000000,1777351248252000000,5825627
FilePageCache.pageLoads,1777351188249000000,1777351248252000000,475
StreamlinedBlobStorage.recordsDeleted,1777351188249000000,1777351248252000000,9
DirectByteBufferAllocator.misses,1777351188249000000,1777351248252000000,470
DirectByteBufferAllocator.disposed,1777351188249000000,1777351248252000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1777351188249000000,1777351248252000000,2517264
FileChannelInterruptsRetryer.totalRetriedAttempts,1777351188249000000,1777351248252000000,0
FilePageCache.capacityInBytes,1777351188249000000,1777351248252000000,629145600
StreamlinedBlobStorage.recordsAllocated,1777351188249000000,1777351248252000000,35313
DirectByteBufferAllocator.reclaimed,1777351188249000000,1777351248252000000,5
DirectByteBufferAllocator.hits,1777351188249000000,1777351248252000000,5
FilePageCache.maxCacheSizeInBytes,1777351188249000000,1777351248252000000,490749952
MappedFileStorage.totalBytesMapped,1777351188249000000,1777351248252000000,194248704
MappedFileStorage.totalTimeSpentOnMappingUs,1777351188249000000,1777351248252000000,63757
FilePageCache.totalPageLoadsUs,1777351188249000000,1777351248252000000,240114
FilePageCache.maxRegisteredFiles,1777351188249000000,1777351248252000000,685
StorageLockContext.competingThreads.max,1777351188249000000,1777351248252000000,15
StorageLockContext.competingThreads.avg,1777351188249000000,1777351248252000000,0.13445378151260504
FilePageCache.totalPageDisposalsUs,1777351188249000000,1777351248252000000,2047
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1777351188249000000,1777351248252000000,515903
StorageLockContext.competingThreads.90P,1777351188249000000,1777351248252000000,0
cacheStateStorage.get.counter,1777351188249000000,1777351248252000000,37
cacheStateStorage.set.duration,1777351188249000000,1777351248252000000,21
cacheStateStorage.set.counter,1777351188249000000,1777351248252000000,18
cacheStateStorage.get.duration,1777351188249000000,1777351248252000000,10
compiler.ArtifactModifiableModelBridge.addArtifact.ms,1777351248252000000,1777351286471000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1777351248252000000,1777351286471000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1777351248252000000,1777351286471000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1777351248252000000,1777351286471000000,0
compiler.ArtifactModifiableModelBridge.getArtifacts.ms,1777351248252000000,1777351286471000000,0
compiler.ArtifactModifiableModelBridge.dispose.ms,1777351248252000000,1777351286471000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1777351248252000000,1777351286471000000,0
compiler.ArtifactModifiableModelBridge.findArtifacts.ms,1777351248252000000,1777351286471000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1777351248252000000,1777351286471000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1777351248252000000,1777351286471000000,0
compiler.ArtifactModifiableModelBridge.getArtifactsByType.ms,1777351248252000000,1777351286471000000,0
compiler.ArtifactManagerBridge.commit.ms,1777351248252000000,1777351286471000000,2
compiler.ArtifactManagerBridge.dropMappings.ms,1777351248252000000,1777351286471000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1777351248252000000,1777351286471000000,0
compiler.ArtifactModifiableModelBridge.commit.ms,1777351248252000000,1777351286471000000,4
NonBlockingReadAction.failedExecutionTimeUs,1777351248252000000,1777351286471000000,314682
NonBlockingReadAction.failedExecutionsCount,1777351248252000000,1777351286471000000,18
AWTEventQueue.dispatchTimeTotalNS,1777351248252000000,1777351286471000000,3862819729
NonBlockingReadAction.finalizedExecutionsCount,1777351248252000000,1777351286471000000,447
NonBlockingReadAction.finalizedExecutionTimeUs,1777351248252000000,1777351286471000000,292408
jps.project.serializers.load.ms,1777351248252000000,1777351286471000000,0
jps.load.initial.state.ms,1777351248252000000,1777351286471000000,0
jps.global.get.library.by.name.ms,1777351248252000000,1777351286471000000,0
jps.app.storage.content.reader.load.component.ms,1777351248252000000,1777351286471000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1777351248252000000,1777351286471000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1777351248252000000,1777351286471000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1777351248252000000,1777351286471000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1777351248252000000,1777351286471000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1777351248252000000,1777351286471000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1777351248252000000,1777351286471000000,4
workspaceModel.mutableEntityStorage.collect.changes.ms,1777351248252000000,1777351286471000000,1
workspaceModel.mutableEntityStorage.replace.by.source.ms,1777351248252000000,1777351286471000000,0
workspaceModel.moduleBridge.before.changed.ms,1777351248252000000,1777351286471000000,0
jps.facet.change.listener.process.change.events.ms,1777351248252000000,1777351286471000000,0
workspaceModel.mutableEntityStorage.instances.count,1777351248252000000,1777351286471000000,26
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1777351248252000000,1777351286471000000,0
jps.apply.loaded.storage.ms,1777351248252000000,1777351286471000000,0
jps.load.project.to.empty.storage.ms,1777351248252000000,1777351286471000000,0
jps.library.entities.serializer.save.entities.ms,1777351248252000000,1777351286471000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1777351248252000000,1777351286471000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1777351248252000000,1777351286471000000,0
workspaceModel.load.cache.from.file.ms,1777351248252000000,1777351286471000000,0
workspaceModel.moduleBridge.update.option.ms,1777351248252000000,1777351286471000000,0
jps.global.handle.before.change.events.ms,1777351248252000000,1777351286471000000,0
jps.global.get.library.ms,1777351248252000000,1777351286471000000,0
workspaceModel.load.cache.metadata.from.file.ms,1777351248252000000,1777351286471000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1777351248252000000,1777351286471000000,0
workspaceModel.orphan.listener.update.ms,1777351248252000000,1777351286471000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1777351248252000000,1777351286471000000,0
workspaceModel.mutableEntityStorage.entities.ms,1777351248252000000,1777351286471000000,0
workspaceModel.save.cache.to.file.ms,1777351248252000000,1777351286471000000,11
workspaceModel.mutableEntityStorage.entities.by.source.ms,1777351248252000000,1777351286471000000,0
jps.artifact.entities.serializer.save.entities.ms,1777351248252000000,1777351286471000000,0
jps.artifact.entities.serializer.load.entities.ms,1777351248252000000,1777351286471000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1777351248252000000,1777351286471000000,3
jps.module.iml.entities.serializer.save.entities.ms,1777351248252000000,1777351286471000000,1
workspaceModel.moduleManagerBridge.newModule.ms,1777351248252000000,1777351286471000000,0
jps.save.global.entities.ms,1777351248252000000,1777351286471000000,1
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1777351248252000000,1777351286471000000,0
jps.global.handle.changed.events.ms,1777351248252000000,1777351286471000000,0
workspaceModel.global.apply.state.to.project.ms,1777351248252000000,1777351286471000000,0
jps.module.iml.entities.serializer.load.entities.ms,1777351248252000000,1777351286471000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1777351248252000000,1777351286471000000,4
jps.global.initialize.library.bridges.ms,1777351248252000000,1777351286471000000,0
jps.facet.change.listener.init.bridge.ms,1777351248252000000,1777351286471000000,0
jps.reload.project.entities.ms,1777351248252000000,1777351286471000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1777351248252000000,1777351286471000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1777351248252000000,1777351286471000000,0
jps.global.initialize.library.bridges.after.loading.ms,1777351248252000000,1777351286471000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1777351248252000000,1777351286471000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1777351248252000000,1777351286471000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1777351248252000000,1777351286471000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1777351248252000000,1777351286471000000,0
jps.global.get.libraries.ms,1777351248252000000,1777351286471000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1777351248252000000,1777351286471000000,0
jps.save.changed.project.entities.ms,1777351248252000000,1777351286471000000,1
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1777351248252000000,1777351286471000000,4
jps.modifiable.module.model.bridge.renaming.ms,1777351248252000000,1777351286471000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1777351248252000000,1777351286471000000,0
jps.facet.change.listener.before.change.events.ms,1777351248252000000,1777351286471000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1777351248252000000,1777351286471000000,0
workspaceModel.global.updates.ms,1777351248252000000,1777351286471000000,0
jps.modifiable.module.model.bridge.new.module.ms,1777351248252000000,1777351286471000000,0
jps.app.storage.content.writer.save.component.ms,1777351248252000000,1777351286471000000,0
jps.storage.jps.conf.reader.load.component.ms,1777351248252000000,1777351286471000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1777351248252000000,1777351286471000000,0
workspaceModel.do.save.caches.ms,1777351248252000000,1777351286471000000,13
jps.library.entities.serializer.load.entities.ms,1777351248252000000,1777351286471000000,0
jps.modifiable.module.model.bridge.load.module.ms,1777351248252000000,1777351286471000000,0
jps.modifiable.module.model.bridge.disposing.ms,1777351248252000000,1777351286471000000,0
workspaceModel.global.updates.count,1777351248252000000,1777351286471000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1777351248252000000,1777351286471000000,0
workspaceModel.sync.entities.ms,1777351248252000000,1777351286471000000,0
jps.project.serializers.save.ms,1777351248252000000,1777351286471000000,1
workspaceModel.mutableEntityStorage.has.same.entities.ms,1777351248252000000,1777351286471000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1777351248252000000,1777351286471000000,1
Indexes.stubs.lookups,1777351248252000000,1777351286471000000,51876
Indexes.allKeys.lookupDurationMaxMs,1777351248252000000,1777351286471000000,0.0
Indexes.entries.lookupDurationMaxMs,1777351248252000000,1777351286471000000,6.0
Indexes.allKeys.lookups,1777351248252000000,1777351286471000000,2
Indexes.entries.lookups,1777351248252000000,1777351286471000000,13271
Indexing.writer_0.totalTimeSpentWritingMs,1777351248252000000,1777351286471000000,129
Indexing.cache.totalCacheEvicted,1777351248252000000,1777351286471000000,74844
Indexes.stubs.lookupDuration90PMs,1777351248252000000,1777351286471000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1777351248252000000,1777351286471000000,115
Indexes.entries.lookupDuration90PMs,1777351248252000000,1777351286471000000,0.0
Indexing.writesQueuedAvg,1777351248252000000,1777351286471000000,0.0
Indexes.entries.lookupDurationAvgMs,1777351248252000000,1777351286471000000,0.017620817843866172
Indexes.allKeys.lookupDuration90PMs,1777351248252000000,1777351286471000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1777351248252000000,1777351286471000000,73
Indexes.stubs.lookupDurationAvgMs,1777351248252000000,1777351286471000000,0.011553346486568524
Indexing.cache.totalCacheMisses,1777351248252000000,1777351286471000000,74785
Indexing.writesQueuedMax,1777351248252000000,1777351286471000000,0
Indexing.cache.totalCacheAccesses,1777351248252000000,1777351286471000000,513137
Indexing.writesQueuedMin,1777351248252000000,1777351286471000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1777351248252000000,1777351286471000000,51
Indexing.totalTimeIndexersSleptMs,1777351248252000000,1777351286471000000,0
Indexes.stubs.lookupDurationMaxMs,1777351248252000000,1777351286471000000,9.0
Indexes.allKeys.lookupDurationAvgMs,1777351248252000000,1777351286471000000,0.0
JVM.totalSafepointCount,1777351248252000000,1777351286471000000,11
JVM.totalBytesAllocated,1777351248252000000,1777351286471000000,3783190928
JVM.GC.collections,1777351248252000000,1777351286471000000,11
MEM.ramPlusSwapMinusFileMappingsBytes,1777351248252000000,1777351286471000000,3476660224
OS.loadAverage,1777351248252000000,1777351286471000000,2.6337890625
JVM.newThreadsCount,1777351248252000000,1777351286471000000,50
MEM.ramBytes,1777351248252000000,1777351286471000000,4544962560
JVM.totalCpuTimeMs,1777351248252000000,1777351286471000000,40070
JVM.totalDirectByteBuffersBytes,1777351248252000000,1777351286471000000,42727425
JVM.totalTimeAtSafepointsMs,1777351248252000000,1777351286471000000,127
MEM.ramMinusFileMappingsBytes,1777351248252000000,1777351286471000000,3476660224
JVM.totalTimeToSafepointsMs,1777351248252000000,1777351286471000000,1
JVM.threadCount,1777351248252000000,1777351286471000000,151
JVM.committedHeapBytes,1777351248252000000,1777351286471000000,1736441856
JVM.maxThreadCount,1777351248252000000,1777351286471000000,167
JVM.GC.collectionTimesMs,1777351248252000000,1777351286471000000,125
JVM.usedNativeBytes,1777351248252000000,1777351286471000000,701101064
JVM.usedHeapBytes,1777351248252000000,1777351286471000000,1518557016
JVM.maxHeapBytes,1777351248252000000,1777351286471000000,2147483648
MEM.fileMappingsRamBytes,1777351248252000000,1777351286471000000,1068228608
workspaceModel.cachedValueWithParameters.total.get.count,1777351248252000000,1777351286471000000,2303
workspaceModel.updates.ms,1777351248252000000,1777351286471000000,11
workspaceModel.pre.handlers.ms,1777351248252000000,1777351286471000000,0
workspaceModel.cachedValue.calculated.count,1777351248252000000,1777351286471000000,25
workspaceModel.check.recursive.update.ms,1777351248252000000,1777351286471000000,0
workspaceModel.cachedValueWithParameters.clear.count,1777351248252000000,1777351286471000000,0
workspaceModel.workspaceFileIndexData.init.ms,1777351248252000000,1777351286471000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1777351248252000000,1777351286471000000,1
workspaceModel.to.snapshot.ms,1777351248252000000,1777351286471000000,0
workspaceModel.loading.total.ms,1777351248252000000,1777351286471000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1777351248252000000,1777351286471000000,0
workspaceModel.update.unloaded.entities.ms,1777351248252000000,1777351286471000000,0
workspaceModel.cachedValue.clear.count,1777351248252000000,1777351286471000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1777351248252000000,1777351286471000000,0
workspaceModel.cachedValue.total.get.count,1777351248252000000,1777351286471000000,2067
workspaceModel.cachedValue.from.cache.count,1777351248252000000,1777351286471000000,2042
workspaceModel.loading.from.cache.ms,1777351248252000000,1777351286471000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1777351248252000000,1777351286471000000,0
workspaceModel.updates.count,1777351248252000000,1777351286471000000,2
workspaceModel.workspaceFileIndexData.markDirty.ms,1777351248252000000,1777351286471000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1777351248252000000,1777351286471000000,0
workspaceModel.workspaceFileIndexData.instances.count,1777351248252000000,1777351286471000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1777351248252000000,1777351286471000000,12
workspaceModel.collect.changes.ms,1777351248252000000,1777351286471000000,1
workspaceModel.updates.precise.ms,1777351248252000000,1777351286471000000,4
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1777351248252000000,1777351286471000000,1
workspaceModel.on.changed.ms,1777351248252000000,1777351286471000000,3
workspaceModel.workspaceFileIndexData.getPackageName.ms,1777351248252000000,1777351286471000000,4
workspaceModel.init.bridges.ms,1777351248252000000,1777351286471000000,1
workspaceModel.initializing.ms,1777351248252000000,1777351286471000000,1
workspaceModel.full.replace.project.model.ms,1777351248252000000,1777351286471000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1777351248252000000,1777351286471000000,173
workspaceModel.replace.project.model.ms,1777351248252000000,1777351286471000000,0
workspaceModel.on.before.changed.ms,1777351248252000000,1777351286471000000,1
workspaceModel.cachedValueWithParameters.from.cache.count,1777351248252000000,1777351286471000000,2302
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1777351248252000000,1777351286471000000,83
parser.Properties.time.ns,1777351248252000000,1777351286471000000,397274
parser.Markdown.size.bytes,1777351248252000000,1777351286471000000,79862
DiskQueryRelay.tasksExecuted,1777351248252000000,1777351286471000000,14651
parser.Markdown.time.ns,1777351248252000000,1777351286471000000,27003118
parser.JAVA.time.ns,1777351248252000000,1777351286471000000,62929478
lexer.Properties.size.bytes,1777351248252000000,1777351286471000000,7161
parser.Groovy.time.ns,1777351248252000000,1777351286471000000,45262279
DiskQueryRelay.taskExecutionTotalTimeUs,1777351248252000000,1777351286471000000,402391
lexer.Properties.time.ns,1777351248252000000,1777351286471000000,98319
lexer.HTML.time.ns,1777351248252000000,1777351286471000000,156868
lexer.Markdown.size.bytes,1777351248252000000,1777351286471000000,79862
lexer.XML.size.bytes,1777351248252000000,1777351286471000000,150778
parser.Groovy.size.bytes,1777351248252000000,1777351286471000000,6557
lexer.Groovy.time.ns,1777351248252000000,1777351286471000000,3235092
LowMemory.gcOverloaded,1777351248252000000,1777351286471000000,0
LowMemory.gcLoad,1777351248252000000,1777351286471000000,0.0
DiskQueryRelay.taskWaitingTotalTimeUs,1777351248252000000,1777351286471000000,2462468
parser.XML.time.ns,1777351248252000000,1777351286471000000,6
parser.JAVA.size.bytes,1777351248252000000,1777351286471000000,272647
writeAction.median.wait.ms,1777351248252000000,1777351286471000000,200
parser.HTML.size.bytes,1777351248252000000,1777351286471000000,0
lexer.JAVA.time.ns,1777351248252000000,1777351286471000000,2603919
writeAction.wait.ms,1777351248252000000,1777351286471000000,8
lexer.XML.time.ns,1777351248252000000,1777351286471000000,3018508
writeAction.max.wait.ms,1777351248252000000,1777351286471000000,44
parser.HTML.time.ns,1777351248252000000,1777351286471000000,273920
lexer.Markdown.time.ns,1777351248252000000,1777351286471000000,13277332
DiskQueryRelay.tasksRequested,1777351248252000000,1777351286471000000,44293
lexer.JAVA.size.bytes,1777351248252000000,1777351286471000000,246682
writeAction.count,1777351248252000000,1777351286471000000,36
parser.XML.size.bytes,1777351248252000000,1777351286471000000,150778
parser.Properties.size.bytes,1777351248252000000,1777351286471000000,7161
lexer.HTML.size.bytes,1777351248252000000,1777351286471000000,0
lexer.Groovy.size.bytes,1777351248252000000,1777351286471000000,6557
FilePageCache.pageLoadsAboveSizeThreshold,1777351248252000000,1777351286471000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1777351248252000000,1777351286471000000,41959424
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1777351248252000000,1777351286471000000,41959424
FilePageCache.pageHits,1777351248252000000,1777351286471000000,23354
FilePageCache.uncachedFileAccess,1777351248252000000,1777351286471000000,110
FilePageCache.disposedBuffers,1777351248252000000,1777351286471000000,488
FilePageCache.pageFastCacheHits,1777351248252000000,1777351286471000000,203351
FilePageCache.pageLoads,1777351248252000000,1777351286471000000,18
DirectByteBufferAllocator.misses,1777351248252000000,1777351286471000000,18
DirectByteBufferAllocator.disposed,1777351248252000000,1777351286471000000,446
FileChannelInterruptsRetryer.totalRetriedAttempts,1777351248252000000,1777351286471000000,0
FilePageCache.capacityInBytes,1777351248252000000,1777351286471000000,629145600
DirectByteBufferAllocator.reclaimed,1777351248252000000,1777351286471000000,42
DirectByteBufferAllocator.hits,1777351248252000000,1777351286471000000,0
FilePageCache.maxCacheSizeInBytes,1777351248252000000,1777351286471000000,509624320
FilePageCache.totalPageLoadsUs,1777351248252000000,1777351286471000000,7891
FilePageCache.maxRegisteredFiles,1777351248252000000,1777351286471000000,706
StorageLockContext.competingThreads.max,1777351248252000000,1777351286471000000,0
StorageLockContext.competingThreads.avg,1777351248252000000,1777351286471000000,0.0
FilePageCache.totalPageDisposalsUs,1777351248252000000,1777351286471000000,24
StorageLockContext.competingThreads.90P,1777351248252000000,1777351286471000000,0
cacheStateStorage.get.counter,1777351248252000000,1777351286471000000,30
cacheStateStorage.set.duration,1777351248252000000,1777351286471000000,0
cacheStateStorage.set.counter,1777351248252000000,1777351286471000000,25
cacheStateStorage.get.duration,1777351248252000000,1777351286471000000,26
